,id,course
1396,978852,EDUCAÇÃODOCAMPO
1397,961154,HISTÓRIA
1398,921087,PEDAGOGIA
1399,935385,CIÊNCIASCONTÁBEIS
1400,980183,PEDAGOGIA
1401,955842,HISTÓRIA
1402,923677,HISTÓRIA
1403,957212,CIÊNCIASBIOLÓGICAS
1404,971560,CIÊNCIASBIOLÓGICAS
1405,970891,CIÊNCIADOSDADOS
1406,923799,HISTÓRIA
1407,967479,TECNOLOGIADAINFORMAÇÃO
1408,924937,CIÊNCIADOSDADOS
1409,981079,GESTÃOCOMERCIAL
1410,916993,TECNOLOGIADAINFORMAÇÃO
1411,979052,ENGENHARIADEPRODUÇÃO
1412,969871,PEDAGOGIA
1413,957714,HISTÓRIA
1414,911652,PEDAGOGIA
1415,934714,CIÊNCIASBIOLÓGICAS
1416,934096,AUDIOVISUAL
1417,981217,GESTÃODESERVIÇOSJURÍDICOSENOTARIAIS
1418,978291,ADMINISTRAÇÃO
1419,977160,AUDIOVISUAL
1420,945789,GIOVANALILIAND
1421,932529,GEOGRAFIA
1422,957213,PROCESSOSGERENCIAIS
1423,972239,ADMINISTRAÇÃO
1424,975310,GESTÃODERECURSOSHUMANOS
1425,979812,TECNOLOGIADAINFORMAÇÃO
1426,963033,CIÊNCIASECONÔMICAS
1427,938431,CIÊNCIADOSDADOS
1428,965275,TECNOLOGIADAINFORMAÇÃO
1429,980116,FÍSICA
1430,969152,ZOOTECNIA
1431,912825,QUÍMICA
1432,915462,ENGENHARIAFÍSICA
1433,962435,ADMINISTRAÇÃO
1434,980641,GESTÃODESERVIÇOSJURÍDICOSENOTARIAIS
1435,971235,GESTÃODEMÍDIASSOCIAISDIGITAIS
1436,956130,CIÊNCIASBIOLÓGICAS
1437,959849,AUDIOVISUAL
1438,909990,HISTÓRIA
1439,978657,ENGENHARIAQUÍMICA
1440,947889,PEDAGOGIA
1441,959517,ADMINISTRAÇÃO
1442,911408,HISTÓRIA
1443,957827,ZOOTECNIA
1444,941099,CIÊNCIADOSDADOS
1445,969451,PROCESSOSGERENCIAIS
1446,971352,PEDAGOGIA
1447,911990,CIÊNCIADOSDADOS
1448,979479,LETRAS
1449,937504,GESTÃODESERVIÇOSJURÍDICOSENOTARIAIS
1450,963712,HISTÓRIA
1451,968098,GESTÃODERECURSOSHUMANOS
1452,946674,PEDAGOGIA
1453,975397,ENGENHARIAAMBIENTAL
1454,944062,CIÊNCIASSOCIAIS
1455,980552,ENFERMAGEM
1456,976369,LETRAS
1457,913127,PEDAGOGIA
1458,978076,PEDAGOGIA
1459,978604,HISTÓRIA
1460,966240,AUDIOVISUAL
1461,980389,PEDAGOGIA
1462,974423,PROCESSOSGERENCIAIS
1463,964750,GEOGRAFIA
1464,977169,SISTEMASDEINFORMAÇÃO
1465,975108,PEDAGOGIA
1466,970560,GESTÃODERECURSOSHUMANOS
1467,972073,CIÊNCIADOSDADOS
1468,966146,CIÊNCIADOSDADOS
1469,980410,PROCESSOSGERENCIAIS
1470,979870,MÚSICA
1471,947771,GESTÃODERECURSOSHUMANOS
1472,980895,PROCESSOSGERENCIAIS
1473,975652,TECNOLOGIADAINFORMAÇÃO
1474,948065,LETRAS
1475,980646,HISTÓRIA
1476,971717,PEDAGOGIA
1477,965220,PROCESSOSGERENCIAIS
1478,978388,PEDAGOGIA
1479,960150,PEDAGOGIA
1480,957026,ENGENHARIAQUÍMICA
1481,951375,CIÊNCIADOSDADOS
1482,959823,PEDAGOGIA
1483,936881,ADMINISTRAÇÃO
1484,977281,CIÊNCIASBIOLÓGICAS
1485,969885,PEDAGOGIA
1486,950613,GESTÃOCOMERCIAL
1487,972139,GESTÃODERECURSOSHUMANOS
1488,913847,ARQUITETURAEURBANISMO
1489,950458,ENGENHARIADEALIMENTOS
1490,973918,ENGENHARIAELÉTRICA
1491,967689,ENGENHARIADEPRODUÇÃO
1492,946960,FILOSOFIA
1493,979301,TECNOLOGIADAINFORMAÇÃO
1494,936465,ADMINISTRAÇÃO
1495,908542,HISTÓRIA
1496,960290,CIÊNCIADOSDADOS
1497,964446,LETRAS
1498,958782,EDUCAÇÃOFÍSICA
1499,974610,PEDAGOGIA
1500,947124,GESTÃODERECURSOSHUMANOS
1501,978000,PROCESSOSGERENCIAIS
1502,963426,TECNOLOGIADAINFORMAÇÃO
1503,981220,GESTÃODERECURSOSHUMANOS
1504,962785,ENGENHARIAQUÍMICA
1505,955657,TECNOLOGIADAINFORMAÇÃO
1506,915191,TECNOLOGIADAINFORMAÇÃO
1507,955960,CIÊNCIADOSDADOS
1508,977773,GESTÃODERECURSOSHUMANOS
1509,961017,SISTEMASDEINFORMAÇÃO
1510,961136,TECNOLOGIADAINFORMAÇÃO
1511,909052,ZOOTECNIA
1512,939838,CIÊNCIADOSDADOS
1513,946183,TECNOLOGIADAINFORMAÇÃO
1514,980994,MATEMÁTICA
1515,908385,CIÊNCIASCONTÁBEIS
1516,948079,ADMINISTRAÇÃO
1517,970980,SISTEMASDEINFORMAÇÃO
1518,940757,TECNOLOGIADAINFORMAÇÃO
1519,963054,PROCESSOSGERENCIAIS
1520,980429,FÍSICA
1521,911055,TECNOLOGIADAINFORMAÇÃO
1522,930201,TECNOLOGIADAINFORMAÇÃO
1523,960543,TECNOLOGIADAINFORMAÇÃO
1524,972987,MÚSICA
1525,970983,ENGENHARIADEPRODUÇÃO
1526,968385,SISTEMASDEINFORMAÇÃO
1527,966555,TECNOLOGIADAINFORMAÇÃO
1528,978125,TECNOLOGIADAINFORMAÇÃO
1529,980938,MÚSICA
1530,920229,TECNOLOGIADAINFORMAÇÃO
1531,947747,MÚSICA
1532,979616,CIÊNCIADOSDADOS
1533,960788,TECNOLOGIADAINFORMAÇÃO
1534,922167,TECNOLOGIADAINFORMAÇÃO
1535,968577,ENGENHARIAFLORESTAL
1536,977842,ADMINISTRAÇÃO
1537,912525,CIÊNCIASCONTÁBEIS
1538,943689,ENGENHARIADEPRODUÇÃO
1539,908606,ENGENHARIAELÉTRICA
1540,952351,SISTEMASDEINFORMAÇÃO
1541,946650,ADMINISTRAÇÃO
1542,949354,ZOOTECNIA
1543,979084,HISTÓRIA
1544,965333,GESTÃOCOMERCIAL
1545,978860,EDUCAÇÃOFÍSICA
1546,959563,CIÊNCIADOSDADOS
1547,977637,CIÊNCIASSOCIAIS
1548,936691,MATEMÁTICA
1549,979374,GESTÃODESERVIÇOSJURÍDICOSENOTARIAIS
1550,978756,CIÊNCIADOSDADOS
1551,947438,ZOOTECNIA
1552,972809,CIÊNCIASECONÔMICAS
1553,959449,MATEMÁTICA
1554,947397,AUDIOVISUAL
1555,949389,GESTÃODERECURSOSHUMANOS
1556,912409,CIÊNCIADOSDADOS
1557,975147,CIÊNCIADOSDADOS
1558,978873,EDUCAÇÃODOCAMPO
1559,949948,LETRAS
1560,918930,GESTÃODERECURSOSHUMANOS
1561,962002,PEDAGOGIA
1562,977606,LETRAS
1563,973200,ADMINISTRAÇÃO
1564,925154,CIÊNCIADOSDADOS
1565,969030,CIÊNCIASCONTÁBEIS
1566,955764,PEDAGOGIA
1567,919840,CIÊNCIASECONÔMICAS
1568,920081,HISTÓRIA
1569,977859,FÍSICA
1570,966301,ADMINISTRAÇÃO
1571,949159,HISTÓRIA
1572,958331,ENGENHARIAELÉTRICA
1573,949423,CIÊNCIASCONTÁBEIS
1574,973189,AUDIOVISUAL
1575,948849,AUDIOVISUAL
1576,981030,ADMINISTRAÇÃO
1577,960804,SISTEMASDEINFORMAÇÃO
1578,975800,MATEMÁTICA
1579,952578,ADMINISTRAÇÃO
1580,943519,PROCESSOSGERENCIAIS
1581,909357,ENGENHARIAELÉTRICA
1582,931036,HISTÓRIA
1583,959745,PEDAGOGIA
1584,958049,CIÊNCIADOSDADOS
1585,924279,ENGENHARIAFLORESTAL
1586,949384,MATEMÁTICA
1587,979567,CIÊNCIASECONÔMICAS
1588,979442,AUDIOVISUAL
1589,941158,CIÊNCIASBIOLÓGICAS
1590,911079,CIÊNCIASCONTÁBEIS
1591,958626,CIÊNCIADOSDADOS
1592,943856,TECNOLOGIADAINFORMAÇÃO
1593,952530,EDUCAÇÃODOCAMPO
1594,918823,QUÍMICA
1595,979734,ENGENHARIADEPRODUÇÃO
1596,975115,CIÊNCIASCONTÁBEIS
1597,980167,CIÊNCIADOSDADOS
1598,911320,TECNOLOGIADAINFORMAÇÃO
1599,959299,ADMINISTRAÇÃO
1600,971087,ZOOTECNIA
1601,963887,CIÊNCIADOSDADOS
1602,978630,CIÊNCIADOSDADOS
1603,980571,GESTÃODERECURSOSHUMANOS
1604,968123,ADMINISTRAÇÃO
1605,977115,ADMINISTRAÇÃO
1606,964333,PROCESSOSGERENCIAIS
1607,910847,PEDAGOGIA
1608,980043,ADMINISTRAÇÃO
1609,920170,ENGENHARIAFÍSICA
1610,912881,CIÊNCIADOSDADOS
1611,981176,CIÊNCIASECONÔMICAS
1612,966479,CIÊNCIADOSDADOS
1613,976642,TECNOLOGIADAINFORMAÇÃO
1614,912233,MATEMÁTICA
1615,964412,CIÊNCIASCONTÁBEIS
1616,980348,CIÊNCIASECONÔMICAS
1617,980352,QUÍMICA
1618,977500,ADMINISTRAÇÃO
1619,946657,PEDAGOGIA
1620,962338,ADMINISTRAÇÃO
1621,956353,ENGENHARIADEPRODUÇÃO
1622,978499,TECNOLOGIADAINFORMAÇÃO
1623,979510,CIÊNCIASSOCIAIS
1624,980972,FILOSOFIA
1625,912292,PEDAGOGIA
1626,979639,MATEMÁTICA
1627,960034,CIÊNCIADOSDADOS
1628,969226,TECNOLOGIADAINFORMAÇÃO
1629,981250,HISTÓRIA
1630,950523,ADMINISTRAÇÃO
1631,955086,SISTEMASDEINFORMAÇÃO
1632,914307,LETRAS
1633,962412,PEDAGOGIA
1634,955207,CIÊNCIADOSDADOS
1635,974087,PEDAGOGIA
1636,981357,ENGENHARIADEPRODUÇÃO
1637,929532,ADMINISTRAÇÃO
1638,979739,GESTÃODERECURSOSHUMANOS
1639,972896,AUDIOVISUAL
1640,979077,TECNOLOGIADAINFORMAÇÃO
1641,937549,QUÍMICA
1642,923378,ENGENHARIAELÉTRICA
1643,908993,CIÊNCIASCONTÁBEIS
1644,956598,PEDAGOGIA
1645,980343,TECNOLOGIADAINFORMAÇÃO
1646,979421,GESTÃODEMÍDIASSOCIAISDIGITAIS
1647,978206,ENGENHARIAELÉTRICA
1648,939144,LETRAS
1649,943944,SISTEMASDEINFORMAÇÃO
1650,929273,MATEMÁTICA
1651,950387,LETRAS
1652,913718,FÍSICA
1653,980955,TECNOLOGIADAINFORMAÇÃO
1654,963034,ADMINISTRAÇÃO
1655,917093,ENGENHARIADEPRODUÇÃO
1656,966124,LETRAS
1657,965108,GESTÃODERECURSOSHUMANOS
1658,973494,GEOGRAFIA
1659,909130,LETRAS
1660,969994,PEDAGOGIA
1661,977365,ENGENHARIADEPRODUÇÃO
1662,955864,PROCESSOSGERENCIAIS
1663,980754,ADMINISTRAÇÃO
1664,931766,GESTÃODESERVIÇOSJURÍDICOSENOTARIAIS
1665,971437,MATEMÁTICA
1666,979673,LETRAS
1667,932875,SISTEMASDEINFORMAÇÃO
1668,950398,LETRAS
1669,954383,CIÊNCIASBIOLÓGICAS
1670,913318,PEDAGOGIA
1671,955286,CIÊNCIASBIOLÓGICAS
1672,964527,GESTÃODEMÍDIASSOCIAISDIGITAIS
1673,925782,CIÊNCIASSOCIAIS
1674,967932,ARQUITETURAEURBANISMO
1675,938240,ENGENHARIAAMBIENTAL
1676,908378,ZOOTECNIA
1677,961998,PEDAGOGIA
1678,935036,PROCESSOSGERENCIAIS
1679,975694,ADMINISTRAÇÃO
1680,949886,PEDAGOGIA
1681,952261,PEDAGOGIA
1682,925001,ADMINISTRAÇÃO
1683,956535,PEDAGOGIA
1684,930244,CIÊNCIASBIOLÓGICAS
1685,953731,ADMINISTRAÇÃO
1686,908685,ZOOTECNIA
1687,965863,ADMINISTRAÇÃO
1688,979771,PEDAGOGIA
1689,910295,CIÊNCIASCONTÁBEIS
1690,977438,ENGENHARIADEPRODUÇÃO
1691,943280,CIÊNCIASECONÔMICAS
1692,908203,LETRAS
1693,977130,PEDAGOGIA
1694,909529,ZOOTECNIA
1695,976924,GESTÃODEMÍDIASSOCIAISDIGITAIS
1696,955812,ADMINISTRAÇÃO
1697,970722,CIÊNCIASCONTÁBEIS
1698,922372,CIÊNCIADOSDADOS
1699,980428,LETRAS
1700,949070,LETRAS
1701,917529,MATEMÁTICA
1702,943666,CIÊNCIASCONTÁBEIS
1703,953143,TECNOLOGIADAINFORMAÇÃO
1704,959483,ADMINISTRAÇÃO
1705,976663,CIÊNCIADOSDADOS
1706,951515,PEDAGOGIA
1707,950527,ENGENHARIAAMBIENTAL
1708,974640,CIÊNCIADOSDADOS
1709,953780,ENGENHARIADEPRODUÇÃO
1710,939409,GEOGRAFIA
1711,954109,FILOSOFIA
1712,952816,HISTÓRIA
1713,970394,CIÊNCIASCONTÁBEIS
1714,953112,ADMINISTRAÇÃO
1715,980909,GESTÃOCOMERCIAL
1716,942722,ZOOTECNIA
1717,960843,ADMINISTRAÇÃO
1718,976545,PEDAGOGIA
1719,966599,ENGENHARIAFLORESTAL
1720,971834,GESTÃODERECURSOSHUMANOS
1721,979577,ADMINISTRAÇÃO
1722,944708,PEDAGOGIA
1723,957078,ADMINISTRAÇÃO
1724,935308,PEDAGOGIA
1725,948184,LETRAS
1726,914711,TECNOLOGIADAINFORMAÇÃO
1727,980440,CIÊNCIADOSDADOS
1728,937672,GESTÃODERECURSOSHUMANOS
1729,912049,AUDIOVISUAL
1730,968241,AUDIOVISUAL
1731,977173,CIÊNCIADOSDADOS
1732,972472,CIÊNCIASCONTÁBEIS
1733,956277,CIÊNCIASCONTÁBEIS
1734,951686,CIÊNCIADOSDADOS
1735,914070,JAMILEHLIANDRADESOUZAPRATES
1736,911080,CIÊNCIASECONÔMICAS
1737,912784,ADMINISTRAÇÃO
1738,968030,ADMINISTRAÇÃO
1739,963193,PEDAGOGIA
1740,932164,GESTÃODEMÍDIASSOCIAISDIGITAIS
1741,913462,GESTÃODERECURSOSHUMANOS
1742,910399,GESTÃODERECURSOSHUMANOS
1743,963168,PROCESSOSGERENCIAIS
1744,918134,CIÊNCIASSOCIAIS
1745,967499,TURISMO
1746,912951,CIÊNCIADOSDADOS
1747,927605,CIÊNCIADOSDADOS
1748,954994,PEDAGOGIA
1749,966811,HISTÓRIA
1750,958411,GESTÃODERECURSOSHUMANOS
1751,969032,PEDAGOGIA
1752,955420,GESTÃODERECURSOSHUMANOS
1753,954917,PEDAGOGIA
1754,972408,PEDAGOGIA
1755,955330,PEDAGOGIA
1756,908365,CIÊNCIASBIOLÓGICAS
1757,933156,GESTÃODEMÍDIASSOCIAISDIGITAIS
1758,909451,EDUCAÇÃOFÍSICA
1759,972810,TECNOLOGIADAINFORMAÇÃO
1760,920218,PEDAGOGIA
1761,973690,GESTÃODEMÍDIASSOCIAISDIGITAIS
1762,975556,GESTÃODERECURSOSHUMANOS
1763,920970,CIÊNCIADOSDADOS
1764,966177,PEDAGOGIA
1765,961869,CIÊNCIASBIOLÓGICAS
1766,973324,TECNOLOGIADAINFORMAÇÃO
1767,972988,TECNOLOGIADAINFORMAÇÃO
1768,939438,ENGENHARIADEPRODUÇÃO
1769,961306,ADMINISTRAÇÃO
1770,960292,GESTÃODESERVIÇOSJURÍDICOSENOTARIAIS
1771,927339,SISTEMASDEINFORMAÇÃO
1772,965904,MATEMÁTICA
1773,951034,GESTÃODEMÍDIASSOCIAISDIGITAIS
1774,941486,GESTÃODERECURSOSHUMANOS
1775,966074,PEDAGOGIA
1776,919817,HISTÓRIA
1777,959415,HISTÓRIA
1778,919167,GESTÃOCOMERCIAL
1779,964166,ADMINISTRAÇÃO
1780,981163,TECNOLOGIADAINFORMAÇÃO
1781,966052,LETRAS
1782,959890,CIÊNCIADOSDADOS
1783,960561,TECNOLOGIADAINFORMAÇÃO
1784,966486,MÚSICA
1785,913624,GESTÃOCOMERCIAL
1786,953315,GESTÃODERECURSOSHUMANOS
1787,919050,CIÊNCIASCONTÁBEIS
1788,960672,SISTEMASDEINFORMAÇÃO
1789,975997,SISTEMASDEINFORMAÇÃO
1790,964371,PEDAGOGIA
1791,921028,SISTEMASDEINFORMAÇÃO
1792,943327,ZOOTECNIA
1793,953722,PEDAGOGIA
1794,938186,CIÊNCIADOSDADOS
1795,963123,HISTÓRIA
1796,974646,PEDAGOGIA
1797,977797,GESTÃODEMÍDIASSOCIAISDIGITAIS
1798,923908,CIÊNCIASCONTÁBEIS
1799,950346,ENGENHARIADEPRODUÇÃO
1800,933691,GESTÃODEMÍDIASSOCIAISDIGITAIS
1801,981135,PEDAGOGIA
1802,951362,TECNOLOGIADAINFORMAÇÃO
1803,947295,PEDAGOGIA
1804,973707,PEDAGOGIA
1805,950589,AUDIOVISUAL
1806,947055,PEDAGOGIA
1807,953295,GESTÃODERECURSOSHUMANOS
1808,980681,PROCESSOSGERENCIAIS
1809,979336,PEDAGOGIA
1810,974996,GESTÃODERECURSOSHUMANOS
1811,970767,SISTEMASDEINFORMAÇÃO
1812,955846,PEDAGOGIA
1813,971303,HISTÓRIA
1814,955267,HISTÓRIA
1815,947291,PEDAGOGIA
1816,933994,GESTÃODESERVIÇOSJURÍDICOSENOTARIAIS
1817,967306,CIÊNCIASBIOLÓGICAS
1818,976669,PEDAGOGIA
1819,952840,MATEMÁTICA
1820,961391,LETRAS
1821,971746,HISTÓRIA
1822,953822,LETRAS
1823,968801,LETRAS
1824,934259,ADMINISTRAÇÃO
1825,949435,ARQUITETURAEURBANISMO
1826,955077,PEDAGOGIA
1827,951189,GESTÃODERECURSOSHUMANOS
1828,912956,CIÊNCIASCONTÁBEIS
1829,978023,ADMINISTRAÇÃO
1830,969680,CIÊNCIASCONTÁBEIS
1831,981212,ADMINISTRAÇÃO
1832,973045,TECNOLOGIADAINFORMAÇÃO
1833,940139,PEDAGOGIA
1834,908289,ADMINISTRAÇÃO
1835,969907,MATEMÁTICA
1836,944066,CIÊNCIADOSDADOS
1837,955116,ENGENHARIAFÍSICA
1838,981159,ADMINISTRAÇÃO
1839,952067,PEDAGOGIA
1840,920347,SISTEMASDEINFORMAÇÃO
1841,910323,JOANAD
1842,913341,GESTÃODERECURSOSHUMANOS
1843,976155,CIÊNCIASCONTÁBEIS
1844,977892,JOANALOURENçODOCARMOF
1845,911619,ENGENHARIADEPRODUÇÃO
1846,962463,GESTÃODEMÍDIASSOCIAISDIGITAIS
1847,958614,CIÊNCIASCONTÁBEIS
1848,978204,TECNOLOGIADAINFORMAÇÃO
1849,957150,CIÊNCIADOSDADOS
1850,975847,ADMINISTRAÇÃO
1851,968051,GESTÃODESERVIÇOSJURÍDICOSENOTARIAIS
1852,951348,TECNOLOGIADAINFORMAÇÃO
1853,963573,HISTÓRIA
1854,923619,ZOOTECNIA
1855,977337,ENGENHARIADEPRODUÇÃO
1856,977078,TECNOLOGIADAINFORMAÇÃO
1857,967933,GESTÃODESERVIÇOSJURÍDICOSENOTARIAIS
1858,913659,ENGENHARIAAMBIENTAL
1859,980515,ENGENHARIADEPRODUÇÃO
1860,957072,EDUCAÇÃOFÍSICA
1861,951416,CIÊNCIASECONÔMICAS
1862,914951,AUDIOVISUAL
1863,912909,TECNOLOGIADAINFORMAÇÃO
1864,946613,ADMINISTRAÇÃO
1865,954176,SISTEMASDEINFORMAÇÃO
1866,981319,SISTEMASDEINFORMAÇÃO
1867,967957,GESTÃODEMÍDIASSOCIAISDIGITAIS
1868,961435,ENGENHARIAQUÍMICA
1869,912522,CIÊNCIASCONTÁBEIS
1870,969755,TECNOLOGIADAINFORMAÇÃO
1871,970081,SISTEMASDEINFORMAÇÃO
1872,932227,ADMINISTRAÇÃO
1873,950780,MATEMÁTICA
1874,963645,CIÊNCIADOSDADOS
1875,953530,AUDIOVISUAL
1876,910773,CIÊNCIASCONTÁBEIS
1877,978386,SISTEMASDEINFORMAÇÃO
1878,958993,HISTÓRIA
1879,973584,ADMINISTRAÇÃO
1880,968346,TURISMO
1881,945049,ADMINISTRAÇÃO
1882,954095,GESTÃODERECURSOSHUMANOS
1883,956805,ENGENHARIAAMBIENTAL
1884,958702,ENGENHARIADEPRODUÇÃO
1885,978348,MATEMÁTICA
1886,936827,ENGENHARIADEPRODUÇÃO
1887,963884,CIÊNCIASCONTÁBEIS
1888,925859,CIÊNCIASCONTÁBEIS
1889,962608,AUDIOVISUAL
1890,962118,MATEMÁTICA
1891,963825,GEOGRAFIA
1892,948426,AUDIOVISUAL
1893,910813,CIÊNCIASCONTÁBEIS
1894,962827,ADMINISTRAÇÃO
1895,911831,CIÊNCIASCONTÁBEIS
1896,946800,FÍSICA
1897,924785,LETRAS
1898,968536,AUDIOVISUAL
1899,933079,ADMINISTRAÇÃO
1900,910824,PROCESSOSGERENCIAIS
1901,969187,TECNOLOGIADAINFORMAÇÃO
1902,976089,CIÊNCIADOSDADOS
1903,978789,TECNOLOGIADAINFORMAÇÃO
1904,948903,HISTÓRIA
1905,924637,CIÊNCIADOSDADOS
1906,910067,HISTÓRIA
1907,968279,CIÊNCIASCONTÁBEIS
1908,912987,GESTÃODERECURSOSHUMANOS
1909,955136,ENGENHARIADEALIMENTOS
1910,928315,ENGENHARIAQUÍMICA
1911,912602,SISTEMASDEINFORMAÇÃO
1912,955696,HISTÓRIA
1913,938965,ENGENHARIAFLORESTAL
1914,963469,AUDIOVISUAL
1915,932149,TECNOLOGIADAINFORMAÇÃO
1916,908965,GESTÃODERECURSOSHUMANOS
1917,925785,EDUCAÇÃOFÍSICA
1918,949064,AUDIOVISUAL
1919,967079,ADMINISTRAÇÃO
1920,945354,PEDAGOGIA
1921,967978,ADMINISTRAÇÃO
1922,980554,ARQUITETURAEURBANISMO
1923,913976,FILOSOFIA
1924,977028,ENGENHARIAAMBIENTAL
1925,949471,TECNOLOGIADAINFORMAÇÃO
1926,912285,ADMINISTRAÇÃO
1927,978186,ADMINISTRAÇÃO
1928,959835,CIÊNCIASCONTÁBEIS
1929,968474,ENGENHARIAELÉTRICA
1930,981244,CIÊNCIASBIOLÓGICAS
1931,975608,CIÊNCIASCONTÁBEIS
1932,980937,ENGENHARIADEPRODUÇÃO
1933,924510,PEDAGOGIA
1934,966312,CIÊNCIADOSDADOS
1935,948535,ADMINISTRAÇÃO
1936,957428,ENFERMAGEM
1937,919831,ADMINISTRAÇÃO
1938,957299,HISTÓRIA
1939,977734,GESTÃOCOMERCIAL
1940,975012,SISTEMASDEINFORMAÇÃO
1941,919997,ENGENHARIAAMBIENTAL
1942,944174,ENGENHARIADEPRODUÇÃO
1943,973190,CIÊNCIADOSDADOS
1944,937660,CIÊNCIADOSDADOS
1945,922515,ZOOTECNIA
1946,975952,TECNOLOGIADAINFORMAÇÃO
1947,977527,EDUCAÇÃOFÍSICA
1948,913875,ENGENHARIAQUÍMICA
1949,978622,ADMINISTRAÇÃO
1950,951726,GESTÃODESERVIÇOSJURÍDICOSENOTARIAIS
1951,962223,HISTÓRIA
1952,972450,PROCESSOSGERENCIAIS
1953,962271,ADMINISTRAÇÃO
1954,975076,GESTÃODEMÍDIASSOCIAISDIGITAIS
1955,972120,GESTÃODERECURSOSHUMANOS
1956,979105,CIÊNCIADOSDADOS
1957,952990,TECNOLOGIADAINFORMAÇÃO
1958,910828,ADMINISTRAÇÃO
1959,966864,GESTÃODEMÍDIASSOCIAISDIGITAIS
1960,981004,ENGENHARIAFÍSICA
1961,977628,TECNOLOGIADAINFORMAÇÃO
1962,978928,ADMINISTRAÇÃO
1963,973775,MATEMÁTICA
1964,970302,CIÊNCIASBIOLÓGICAS
1965,963907,TECNOLOGIADAINFORMAÇÃO
1966,977978,TECNOLOGIADAINFORMAÇÃO
1967,963792,TECNOLOGIADAINFORMAÇÃO
1968,921342,HISTÓRIA
1969,976418,HISTÓRIA
1970,923672,GEOGRAFIA
1971,976011,PROCESSOSGERENCIAIS
1972,979196,TECNOLOGIADAINFORMAÇÃO
1973,909082,PROCESSOSGERENCIAIS
1974,977961,CIÊNCIADOSDADOS
1975,942618,ENGENHARIAELÉTRICA
1976,943330,TECNOLOGIADAINFORMAÇÃO
1977,981143,TECNOLOGIADAINFORMAÇÃO
1978,979719,TECNOLOGIADAINFORMAÇÃO
1979,962465,GESTÃODERECURSOSHUMANOS
1980,920953,ENGENHARIAELÉTRICA
1981,962125,TECNOLOGIADAINFORMAÇÃO
1982,920945,TECNOLOGIADAINFORMAÇÃO
1983,978507,ENGENHARIAQUÍMICA
1984,980704,PROCESSOSGERENCIAIS
1985,920048,ENFERMAGEM
1986,980897,CIÊNCIASCONTÁBEIS
1987,959261,GESTÃODERECURSOSHUMANOS
1988,980887,SISTEMASDEINFORMAÇÃO
1989,972357,GESTÃOCOMERCIAL
1990,914432,ENGENHARIADEPRODUÇÃO
1991,975557,GESTÃOCOMERCIAL
1992,967140,ENGENHARIAQUÍMICA
1993,923635,CIÊNCIASECONÔMICAS
1994,979940,HISTÓRIA
1995,967457,CIÊNCIASCONTÁBEIS
1996,909940,HISTÓRIA
1997,954226,ENGENHARIAELÉTRICA
1998,979659,LETRAS
1999,980247,GESTÃODESERVIÇOSJURÍDICOSENOTARIAIS
2000,980382,JOSéLUCASFERREIRAD
2001,924669,TECNOLOGIADAINFORMAÇÃO
2002,980370,ENGENHARIAELÉTRICA
2003,979646,GESTÃODEMÍDIASSOCIAISDIGITAIS
2004,952756,LETRAS
2005,970040,GEOGRAFIA
2006,908543,AUDIOVISUAL
2007,968508,HISTÓRIA
2008,952984,CIÊNCIADOSDADOS
2009,960066,HISTÓRIA
2010,958605,GESTÃODESERVIÇOSJURÍDICOSENOTARIAIS
2011,953296,TECNOLOGIADAINFORMAÇÃO
2012,944684,PEDAGOGIA
2013,979003,PEDAGOGIA
2014,964874,ADMINISTRAÇÃO
2015,926633,LETRAS
2016,975656,GESTÃODESERVIÇOSJURÍDICOSENOTARIAIS
2017,974798,ADMINISTRAÇÃO
2018,972138,PEDAGOGIA
2019,980839,MÚSICA
2020,913387,QUÍMICA
2021,960294,FILOSOFIA
2022,979216,CIÊNCIADOSDADOS
2023,980521,MÚSICA
2024,973279,CIÊNCIADOSDADOS
2025,974964,CIÊNCIADOSDADOS
2026,959278,LETRAS
2027,979589,TECNOLOGIADAINFORMAÇÃO
2028,975785,TECNOLOGIADAINFORMAÇÃO
2029,971627,ENGENHARIAELÉTRICA
2030,972263,HISTÓRIA
2031,968594,MATEMÁTICA
2032,962040,HISTÓRIA
2033,960706,GEOGRAFIA
2034,958796,ADMINISTRAÇÃO
2035,909026,TECNOLOGIADAINFORMAÇÃO
2036,909065,PEDAGOGIA
2037,966435,AUDIOVISUAL
2038,980653,GESTÃODERECURSOSHUMANOS
2039,951125,PEDAGOGIA
2040,922768,TECNOLOGIADAINFORMAÇÃO
2041,912192,ZOOTECNIA
2042,936426,LETRAS
2043,980682,GESTÃODESERVIÇOSJURÍDICOSENOTARIAIS
2044,954541,EDUCAÇÃOFÍSICA
2045,910254,ADMINISTRAÇÃO
2046,978829,ARQUITETURAEURBANISMO
2047,912317,HISTÓRIA
2048,949655,AUDIOVISUAL
2049,954921,ADMINISTRAÇÃO
2050,944667,FÍSICA
2051,970122,FÍSICA
2052,954013,TECNOLOGIADAINFORMAÇÃO
2053,970798,ENGENHARIAELÉTRICA
2054,924219,ENGENHARIADEPRODUÇÃO
2055,947690,CIÊNCIASCONTÁBEIS
2056,942514,HISTÓRIA
2057,957673,CIÊNCIASBIOLÓGICAS
2058,954365,ENGENHARIAQUÍMICA
2059,975771,CIÊNCIASBIOLÓGICAS
2060,950378,ARQUITETURAEURBANISMO
2061,910693,CIÊNCIADOSDADOS
2062,961641,PEDAGOGIA
